Brand,Year,Kilometers,Fuel,Transmission,Owner,Mileage,Engine,Power,Seats,Price
Maruti,2014,17000,Petrol,Manual,First,24.07,998,67.1,5,2.1
Maruti,2017,18491,Petrol,Automatic,First,24.07,998,67.1,5,3.9
Maruti,2015,25000,Petrol,Automatic,First,24.07,998,67.1,5,3.5
Maruti,2015,37929,Petrol,Manual,First,24.07,998,67.1,5,3.69
Maruti,2018,31919,Petrol,Automatic,First,24.07,998,67.1,5,4.56
Maruti,2016,35000,Petrol,Manual,First,24.07,998,67.1,5,3
Maruti,2017,20000,Petrol,Automatic,First,24.07,998,67.1,5,4
Maruti,2017,42954,Petrol,Manual,First,24.07,998,67.1,5,
Maruti,2014,63000,Petrol,Manual,Second,24.07,998,67.1,5,
Maruti,2018,7300,Petrol,Manual,Second,24.07,998,67.1,5,
Maruti,2017,18090,Petrol,Manual,First,24.07,998,67.1,5,
Maruti,2016,39549,Petrol,Manual,First,24.07,998,67.1,5,
Maruti,2016,27535,Petrol,Manual,First,24.07,998,67.1,5,
Honda,2015,65000,Diesel,Manual,First,24.2,1498,98.6,7,5.5
Honda,2015,50000,Diesel,Manual,First,24.2,1498,98.6,7,4.7
Honda,2014,57000,Diesel,Manual,First,24.2,1498,98.6,7,5.75
Honda,2015,50624,Diesel,Manual,First,24.2,1498,98.6,7,6.32
Honda,2017,50808,Diesel,Manual,Second,24.2,1498,98.6,7,6.68
Honda,2014,80000,Diesel,Manual,Second,24.2,1498,98.6,7,4.85
Honda,2014,45000,Diesel,Manual,First,24.2,1498,98.6,7,5
Honda,2014,58972,Diesel,Manual,First,24.2,1498,98.6,7,6.5
Honda,2015,64141,Diesel,Manual,First,24.2,1498,98.6,7,
Honda,2015,30000,Diesel,Manual,First,24.2,1498,98.6,7,
Honda,2015,76000,Diesel,Manual,First,24.2,1498,98.6,7,
Honda,2014,39000,Diesel,Manual,First,24.2,1498,98.6,7,
Maruti,2018,50075,Diesel,Manual,First,24.3,1248,88.5,5,8.63
Maruti,2016,55000,Diesel,Manual,First,24.3,1248,88.5,5,7.5
Maruti,2016,20000,Diesel,Manual,First,24.3,1248,88.5,5,9
Maruti,2016,45000,Diesel,Manual,First,24.3,1248,88.5,5,7.15
Maruti,2017,39000,Diesel,Manual,First,24.3,1248,88.5,5,9.49
Maruti,2016,21558,Diesel,Manual,First,24.3,1248,88.5,5,8.9
Maruti,2017,18108,Diesel,Manual,First,24.3,1248,88.5,5,11.31
Maruti,2017,38000,Diesel,Manual,First,24.3,1248,88.5,5,7.99
Maruti,2019,34688,Diesel,Manual,First,24.3,1248,88.5,5,10.49
Maruti,2017,35000,Diesel,Manual,First,24.3,1248,88.5,5,6.5
Maruti,2018,64456,Diesel,Manual,First,24.3,1248,88.5,5,10.46
Maruti,2017,71256,Diesel,Manual,First,24.3,1248,88.5,5,9.58
Maruti,2016,41372,Diesel,Manual,First,24.3,1248,88.5,5,9.3
Maruti,2018,3000,Diesel,Automatic,First,24.3,1248,88.5,5,11.25
Maruti,2017,80000,Diesel,Manual,First,24.3,1248,88.5,5,8
Maruti,2017,40000,Diesel,Manual,First,24.3,1248,88.5,5,7.85
Maruti,2017,48324,Diesel,Manual,First,24.3,1248,88.5,5,9
Maruti,2017,45362,Diesel,Manual,First,24.3,1248,88.5,5,9.38
Maruti,2018,2900,Diesel,Manual,First,24.3,1248,88.5,5,8.75
Maruti,2017,25299,Diesel,Manual,First,24.3,1248,88.5,5,10.34
Maruti,2018,51921,Diesel,Manual,First,24.3,1248,88.5,5,8.62
Maruti,2017,38426,Diesel,Manual,First,24.3,1248,88.5,5,9.13
Maruti,2017,40000,Diesel,Manual,First,24.3,1248,88.5,5,7.9
Maruti,2017,35981,Diesel,Manual,First,24.3,1248,88.5,5,9.51
Maruti,2017,35384,Diesel,Manual,First,24.3,1248,88.5,5,8.61
Maruti,2018,52380,Diesel,Manual,First,24.3,1248,88.5,5,10.15
Maruti,2017,33000,Diesel,Manual,First,24.3,1248,88.5,5,9.25
Maruti,2017,26927,Diesel,Manual,First,24.3,1248,88.5,5,11.39
Maruti,2016,35299,Diesel,Manual,First,24.3,1248,88.5,5,8
Maruti,2018,28741,Diesel,Manual,First,24.3,1248,88.5,5,11
Maruti,2016,47300,Diesel,Manual,First,24.3,1248,88.5,5,8.85
Maruti,2018,3300,Diesel,Automatic,First,24.3,1248,88.5,5,11.5
Maruti,2017,45000,Diesel,Manual,First,24.3,1248,88.5,5,9.75
Maruti,2018,11000,Diesel,Manual,First,24.3,1248,88.5,5,9.4
Maruti,2018,57078,Diesel,Manual,First,24.3,1248,88.5,5,10.19
Maruti,2016,31001,Diesel,Manual,First,24.3,1248,88.5,5,7.25
Maruti,2018,32539,Diesel,Manual,First,24.3,1248,88.5,5,8.39
Maruti,2017,58829,Diesel,Manual,First,24.3,1248,88.5,5,9.05
Maruti,2017,21789,Diesel,Manual,First,24.3,1248,88.5,5,9.88
Maruti,2016,85000,Diesel,Manual,First,24.3,1248,88.5,5,8.9
Maruti,2016,22000,Diesel,Manual,First,24.3,1248,88.5,5,8.25
Maruti,2017,21248,Diesel,Manual,First,24.3,1248,88.5,5,9.44
Maruti,2016,37208,Diesel,Manual,First,24.3,1248,88.5,5,7.43
Maruti,2016,70687,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2017,44263,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2017,32248,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2016,66000,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2016,46000,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2017,17660,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2017,35000,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2016,70746,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2018,57804,Diesel,Automatic,First,24.3,1248,88.5,5,
Maruti,2017,19000,Diesel,Manual,First,24.3,1248,88.5,5,
Maruti,2018,3800,Diesel,Automatic,First,24.3,1248,88.5,5,
Maruti,2017,21380,Diesel,Manual,First,24.3,1248,88.5,5,
Hyundai,2014,75000,Diesel,Manual,First,24.4,1120,71,5,3.85
Hyundai,2015,74310,Diesel,Manual,First,24.4,1120,71,5,4
Hyundai,2016,51000,Diesel,Manual,First,24.4,1120,71,5,5.25
Hyundai,2016,14656,Diesel,Manual,First,24.4,1120,71,5,6.99
Hyundai,2016,80000,Diesel,Manual,First,24.4,1120,71,5,3.5
Hyundai,2016,170000,Diesel,Manual,First,24.4,1120,71,5,4
Hyundai,2015,58000,Diesel,Manual,First,24.4,1120,71,5,5.5
Hyundai,2015,54000,Diesel,Manual,First,24.4,1120,71,5,3.7
Hyundai,2016,135000,Diesel,Manual,First,24.4,1120,71,5,4.2
Hyundai,2015,58000,Diesel,Manual,First,24.4,1120,71.01,5,4.95
Hyundai,2016,106092,Diesel,Manual,First,24.4,1120,71,5,4.4
Hyundai,2017,73000,Diesel,Manual,First,24.4,1120,71,5,4.5
Hyundai,2016,63141,Diesel,Manual,Second,24.4,1120,71,5,4.5
Hyundai,2016,29000,Diesel,Manual,First,24.4,1120,71,5,5.95
Hyundai,2014,65000,Diesel,Manual,First,24.4,1120,71,5,6
Hyundai,2014,60000,Diesel,Manual,First,24.4,1120,71,5,3.9
Hyundai,2016,100000,Diesel,Manual,First,24.4,1120,71,5,4.5
Hyundai,2017,32257,Diesel,Manual,First,24.4,1120,71,5,6.83
Hyundai,2017,82000,Diesel,Manual,First,24.4,1120,71,5,3.45
Hyundai,2014,58000,Diesel,Manual,Second,24.4,1120,71,5,3.99
Hyundai,2016,76000,Diesel,Manual,First,24.4,1120,71,5,3.8
Hyundai,2015,100000,Diesel,Manual,First,24.4,1120,71,5,4
Ford,2018,3013,Diesel,Manual,First,24.4,1498,98.63,5,
Hyundai,2016,100000,Diesel,Manual,First,24.4,1120,71,5,
Hyundai,2014,60188,Diesel,Manual,First,24.4,1120,71,5,
Hyundai,2017,133000,Diesel,Manual,First,24.4,1120,71,5,
Honda,2014,23000,Diesel,Manual,First,24.5,1498,98.6,7,6.9
Honda,2015,31250,Diesel,Manual,First,24.5,1498,98.6,7,6.5
Honda,2016,67376,Diesel,Manual,First,24.5,1498,98.6,7,6.5
Honda,2015,58217,Diesel,Manual,First,24.5,1498,98.6,7,
Honda,2015,38000,Diesel,Manual,First,24.5,1498,98.6,7,
Maruti,2016,63000,Diesel,Manual,First,24.52,1248,88.5,7,8.15
Maruti,2018,38000,Diesel,Manual,First,24.52,1248,88.5,7,8.7
Maruti,2017,121000,Diesel,Manual,First,24.52,1248,88.5,7,8
Maruti,2017,80000,Diesel,Manual,First,24.52,1248,88.5,7,8.1
Maruti,2016,50000,Diesel,Manual,First,24.52,1248,88.5,7,8.7
Maruti,2016,112200,Diesel,Manual,First,24.52,1248,88.5,7,8.3
Maruti,2015,93700,Diesel,Manual,First,24.52,1248,88.5,7,7.85
Maruti,2017,17400,Diesel,Manual,First,24.52,1248,88.5,7,9.75
Maruti,2017,27778,Diesel,Manual,First,24.52,1248,88.5,7,
Maruti,2018,26200,Petrol,Manual,First,24.7,796,47.3,5,2.9
Maruti,2016,24000,Petrol,Manual,First,24.7,796,47.3,5,2.8
Maruti,2016,31000,Petrol,Manual,First,24.7,796,47.3,5,2.15
Maruti,2019,171,Petrol,Manual,First,24.7,796,47.3,5,3.6
Maruti,2013,56000,Petrol,Manual,First,24.7,796,47.3,5,2.1
Maruti,2016,60000,Petrol,Manual,First,24.7,796,47.3,5,2.65
Maruti,2019,19855,Petrol,Manual,First,24.7,796,47.3,5,3.8
Maruti,2014,73000,Petrol,Manual,Second,24.7,796,47.3,5,2.75
Maruti,2018,26234,Petrol,Manual,First,24.7,796,47.3,5,4.29
Maruti,2013,24027,Petrol,Manual,First,24.7,796,47.3,5,2.01
Maruti,2015,63714,Petrol,Manual,First,24.7,796,47.3,5,2.45
Maruti,2016,31006,Petrol,Manual,First,24.7,796,47.3,5,2.61
Maruti,2019,3000,Petrol,Manual,First,24.7,796,47.3,5,3.5
Maruti,2016,61000,Petrol,Manual,First,24.7,796,47.3,5,2.9
Maruti,2017,2530,Petrol,Manual,First,24.7,796,47.3,5,3.3
Maruti,2016,35000,Petrol,Manual,First,24.7,796,47.3,5,2.65
Maruti,2016,4000,Petrol,Manual,First,24.7,796,47.3,5,3
Maruti,2018,11000,Petrol,Manual,First,24.7,796,47.3,5,3.35
Maruti,2016,5700,Petrol,Manual,First,24.7,796,47.3,5,2.8
Maruti,2013,54493,Petrol,Manual,Second,24.7,796,47.3,5,
Maruti,2017,36701,Petrol,Manual,First,24.7,796,47.3,5,
Maruti,2019,3413,Petrol,Manual,First,24.7,796,47.3,5,
Maruti,2019,1000,Petrol,Manual,First,24.7,796,47.3,5,
Maruti,2018,1001,Petrol,Manual,First,24.7,796,47.3,5,
Maruti,2017,68000,Petrol,Manual,First,24.7,796,47.3,5,
Maruti,2015,48913,Petrol,Manual,First,24.7,796,47.3,5,
Maruti,2014,68000,Petrol,Manual,First,24.7,796,47.3,5,
Hyundai,2012,38000,Diesel,Manual,First,24.8,1396,88.7,5,4.1
Hyundai,2016,79000,Diesel,Manual,First,24.8,1396,88.7,5,7.25
Hyundai,2014,86000,Diesel,Manual,First,24.8,1396,88.7,5,
Hyundai,2015,32506,Diesel,Manual,First,24.8,1396,88.7,5,
Hyundai,2017,46000,CNG,Manual,First,25,1197,81.86,5,4.95
Hyundai,2016,36676,CNG,Manual,First,25,1197,81.86,5,5
Ford,2014,122800,Diesel,Manual,First,25.01,1498,89.75,5,5.65
Maruti,2018,12923,Diesel,Manual,First,25.1,1248,88.5,5,8.92
Honda,2017,45366,Diesel,Manual,First,25.1,1498,98.6,5,10.88
Honda,2014,71649,Diesel,Manual,First,25.1,1498,98.6,5,6.75
Honda,2015,80606,Diesel,Manual,First,25.1,1498,98.6,5,6.96
Maruti,2016,74611,Diesel,Manual,First,25.1,1248,88.5,5,7.94
Honda,2015,66339,Diesel,Manual,Second,25.1,1498,98.6,5,6.9
Honda,2014,71000,Diesel,Manual,First,25.1,1498,98.6,5,7.45
Honda,2014,74000,Diesel,Manual,Second,25.1,1498,98.6,5,6.4
Honda,2014,55000,Diesel,Manual,First,25.1,1498,98.6,5,5.99
Maruti,2016,45296,Diesel,Manual,First,25.1,1248,88.5,5,6.99
Honda,2014,37298,Diesel,Manual,First,25.1,1498,98.6,5,4.9
Honda,2014,75578,Diesel,Manual,First,25.1,1498,98.6,5,7
Honda,2014,76551,Diesel,Manual,First,25.1,1498,98.6,5,7.25
Honda,2017,65850,Diesel,Manual,First,25.1,1498,98.6,5,9.44
Honda,2014,71000,Diesel,Manual,Second,25.1,1498,98.6,5,6.2
Honda,2015,30000,Diesel,Manual,First,25.1,1498,98.6,5,6.95
Honda,2016,36000,Diesel,Manual,First,25.1,1498,98.6,5,10.25
Maruti,2015,64424,Diesel,Manual,First,25.2,1248,74,5,5.6
Maruti,2015,76496,Diesel,Manual,First,25.2,1248,74,5,6.15
Maruti,2018,52010,Diesel,Manual,First,25.2,1248,74,5,6.2
Maruti,2012,52241,Diesel,Manual,First,25.2,1248,74,5,2.9
Maruti,2016,54631,Diesel,Manual,First,25.2,1248,74,5,6.25
Maruti,2015,63000,Diesel,Manual,First,25.2,1248,74,5,4.9
Maruti,2014,81000,Diesel,Manual,First,25.2,1248,74,5,6.1
Maruti,2015,58000,Diesel,Manual,First,25.2,1248,74,5,5.95
Maruti,2016,41460,Diesel,Manual,First,25.2,1248,74,5,5.9
Maruti,2014,57319,Diesel,Manual,First,25.2,1248,74,5,4.25
Maruti,2015,60095,Diesel,Manual,First,25.2,1248,74,5,4.75
Maruti,2017,49224,Diesel,Manual,First,25.2,1248,74,5,6
Maruti,2014,44282,Diesel,Manual,First,25.2,1248,74,5,5.99
Maruti,2018,61386,Diesel,Manual,First,25.2,1248,74,5,7.05
Maruti,2015,23000,Diesel,Manual,First,25.2,1248,74,5,6.5
Maruti,2014,71000,Diesel,Manual,First,25.2,1248,74,5,4.8
Maruti,2016,38000,Diesel,Manual,First,25.2,1248,74,5,5.95
Maruti,2016,45725,Diesel,Manual,First,25.2,1248,74,5,5.34
Maruti,2014,105000,Diesel,Manual,First,25.2,1248,74,5,3.85
Maruti,2016,67906,Diesel,Manual,First,25.2,1248,74,5,5.63
Maruti,2016,49000,Diesel,Manual,First,25.2,1248,74,5,5.9
Maruti,2013,115195,Diesel,Manual,First,25.2,1248,74,5,3.85
Maruti,2014,24000,Diesel,Manual,First,25.2,1248,74,5,5.21
Maruti,2015,45000,Diesel,Manual,First,25.2,1248,74,5,3.55
Maruti,2015,130000,Diesel,Manual,First,25.2,1248,74,5,4.5
Maruti,2013,87192,Diesel,Manual,First,25.2,1248,74,5,4.35
Maruti,2014,89000,Diesel,Manual,First,25.2,1248,74,5,5.85
Maruti,2014,108000,Diesel,Manual,First,25.2,1248,74,5,5.5
Maruti,2013,58653,Diesel,Manual,First,25.2,1248,74,5,4.4
Maruti,2013,76000,Diesel,Manual,First,25.2,1248,74,5,
Maruti,2017,51000,Diesel,Manual,First,25.2,1248,74,5,
Maruti,2014,83000,Diesel,Manual,First,25.2,1248,74,5,
Maruti,2015,39736,Diesel,Manual,First,25.2,1248,74,5,
Maruti,2014,82000,Diesel,Manual,First,25.2,1248,74,5,
Maruti,2014,91722,Diesel,Manual,First,25.2,1248,74,5,
Maruti,2015,65000,Diesel,Manual,First,25.2,1248,74,5,
Mahindra,2017,22033,Diesel,Manual,First,25.32,1198,77,6,5.58
Mahindra,2017,39528,Diesel,Manual,First,25.32,1198,77,6,5.83
Mahindra,2017,10500,Diesel,Manual,First,25.32,1198,77,5,4.7
Mahindra,2016,34079,Diesel,Manual,First,25.32,1198,77,6,3.7
Mahindra,2017,60357,Diesel,Manual,First,25.32,1198,77,6,4.49
Mahindra,2016,26000,Diesel,Manual,First,25.32,1198,77,6,6.5
Mahindra,2016,18000,Diesel,Manual,First,25.32,1198,77,6,
Mahindra,2017,17700,Diesel,Manual,First,25.32,1198,77,5,
Mahindra,2016,45000,Diesel,Manual,First,25.32,1198,77,5,
Hyundai,2018,25302,Diesel,Manual,First,25.4,1186,73.97,5,5.9
Hyundai,2017,69000,Diesel,Manual,First,25.4,1186,73.97,5,3.55
Hyundai,2016,50000,Diesel,Manual,First,25.4,1186,73.97,5,3.5
Hyundai,2017,60500,Diesel,Manual,First,25.4,1186,73.97,5,5.49
Hyundai,2017,51000,Diesel,Manual,First,25.4,1186,73.97,5,4.2
Hyundai,2016,26000,Diesel,Manual,First,25.4,1186,73.97,5,5
Hyundai,2015,39000,Diesel,Manual,First,25.4,1186,73.97,5,
Maruti,2016,33000,Diesel,Manual,First,25.47,1248,88.5,7,8.5
Maruti,2013,105000,Diesel,Manual,Second,25.47,1248,88.5,7,6.75
Maruti,2017,63939,Diesel,Manual,First,25.47,1248,88.5,7,7.75
Maruti,2016,130000,Diesel,Manual,First,25.47,1248,88.5,7,7
Maruti,2013,68000,Diesel,Manual,First,25.47,1248,88.5,7,4.85
Maruti,2017,65000,Diesel,Manual,First,25.47,1248,88.5,7,7.65
Maruti,2018,14000,Diesel,Manual,First,25.47,1248,88.5,7,9.25
Maruti,2016,42000,Diesel,Manual,First,25.47,1248,88.5,7,9.9
Maruti,2016,86000,Diesel,Manual,Second,25.47,1248,88.5,7,8.2
Maruti,2014,53817,Diesel,Manual,First,25.47,1248,88.5,7,7.56
Maruti,2016,54161,Diesel,Manual,First,25.47,1248,88.5,7,7.64
Maruti,2018,51236,Diesel,Manual,First,25.47,1248,88.5,7,8.49
Ford,2015,72035,Diesel,Manual,First,25.5,1498,99,5,2.5
Honda,2019,15053,Diesel,Manual,First,25.5,1498,98.6,5,
Honda,2017,46000,Diesel,Manual,First,25.6,1498,98.6,5,12.9
Honda,2017,42000,Diesel,Manual,First,25.6,1498,98.6,5,12
Honda,2015,39000,Diesel,Manual,First,25.6,1498,98.6,5,5.49
Honda,2015,82000,Diesel,Manual,First,25.6,1498,98.6,5,8
Honda,2014,63000,Diesel,Manual,First,25.6,1498,98.6,5,
Honda,2016,58950,Diesel,Manual,First,25.8,1498,98.6,5,5.4
Honda,2015,30000,Diesel,Manual,First,25.8,1498,98.6,5,3.5
Honda,2014,45044,Diesel,Manual,First,25.8,1498,98.6,5,3.7
Honda,2014,52000,Diesel,Manual,First,25.8,1498,98.6,5,3.5
Honda,2013,50000,Diesel,Manual,First,25.8,1498,98.6,5,3.25
Honda,2014,64000,Diesel,Manual,Second,25.8,1498,98.6,5,3.5
Honda,2013,57000,Diesel,Manual,First,25.8,1498,98.6,5,3.45
Honda,2015,62550,Diesel,Manual,First,25.8,1498,98.6,5,5.6
Honda,2013,33800,Diesel,Manual,Second,25.8,1498,98.6,5,4.7
Honda,2015,48000,Diesel,Manual,First,25.8,1498,98.6,5,4.5
Honda,2016,15388,Diesel,Manual,First,25.8,1498,98.6,5,7.5
Honda,2014,36000,Diesel,Manual,First,25.8,1498,98.6,5,3.25
Honda,2015,61691,Diesel,Manual,First,25.8,1498,98.6,5,5.38
Honda,2013,89429,Diesel,Manual,First,25.8,1498,98.6,5,3.65
Honda,2014,97236,Diesel,Manual,First,25.8,1498,98.6,5,4.4
Honda,2013,90000,Diesel,Manual,First,25.8,1498,98.6,5,3.8
Honda,2013,70961,Diesel,Manual,First,25.8,1498,98.6,5,4
Honda,2014,52000,Diesel,Manual,Second,25.8,1498,98.6,5,4.1
Honda,2014,48000,Diesel,Manual,Second,25.8,1498,98.6,5,4.5
Honda,2016,62000,Diesel,Manual,First,25.8,1498,98.6,5,6.1
Honda,2015,60207,Diesel,Manual,First,25.8,1498,98.6,5,5.5
Honda,2014,20000,Diesel,Manual,Second,25.8,1498,98.6,5,4.5
Honda,2016,51806,Diesel,Manual,First,25.8,1498,98.6,5,5.4
Honda,2013,38755,Diesel,Manual,First,25.8,1498,98.6,5,3.2
Honda,2016,51587,Diesel,Manual,First,25.8,1498,98.6,5,5.27
Honda,2015,110000,Diesel,Manual,First,25.8,1498,98.6,5,4.65
Honda,2014,81000,Diesel,Manual,First,25.8,1498,98.6,5,4.1
Honda,2015,58000,Diesel,Manual,First,25.8,1498,98.6,5,4.45
Honda,2014,61000,Diesel,Manual,First,25.8,1498,98.6,5,4.35
Honda,2013,39575,Diesel,Manual,First,25.8,1498,98.6,5,3.25
Honda,2014,66000,Diesel,Manual,First,25.8,1498,98.6,5,3.5
Honda,2014,74885,Diesel,Manual,First,25.8,1498,98.6,5,5.4
Honda,2014,59000,Diesel,Manual,First,25.8,1498,98.6,5,4.75
Honda,2015,60334,Diesel,Manual,First,25.8,1498,98.6,5,5.43
Honda,2013,63000,Diesel,Manual,Second,25.8,1498,98.6,5,4.25
Honda,2014,61297,Diesel,Manual,First,25.8,1498,98.6,5,4.35
Honda,2013,75348,Diesel,Manual,First,25.8,1498,98.6,5,3.75
Honda,2013,61510,Diesel,Manual,First,25.8,1498,98.6,5,4.75
Honda,2014,71000,Diesel,Manual,Second,25.8,1498,98.6,5,4.5
Honda,2016,46983,Diesel,Manual,First,25.8,1498,98.6,5,5.77
Honda,2016,47471,Diesel,Manual,First,25.8,1498,98.6,5,5.25
Honda,2013,38001,Diesel,Manual,First,25.8,1498,98.6,5,3.9
Honda,2016,138000,Diesel,Manual,First,25.8,1498,98.6,5,5.15
Honda,2014,76414,Diesel,Manual,First,25.8,1498,98.6,5,4.95
Honda,2013,46992,Diesel,Manual,First,25.8,1498,98.6,5,3.75
Honda,2014,97439,Diesel,Manual,First,25.8,1498,98.6,5,4.41
Honda,2013,45000,Diesel,Manual,Second,25.8,1498,98.6,5,3.3
Honda,2017,128000,Diesel,Manual,First,25.8,1498,98.6,5,6.3
Honda,2014,84677,Diesel,Manual,First,25.8,1498,98.6,5,3
Honda,2015,91000,Diesel,Manual,First,25.8,1498,98.6,5,4.68
Honda,2015,70602,Diesel,Manual,First,25.8,1498,98.6,5,4.83
Honda,2014,60000,Diesel,Manual,First,25.8,1498,98.6,5,
Honda,2015,69150,Diesel,Manual,First,25.8,1498,98.6,5,
Honda,2015,45250,Diesel,Manual,First,25.8,1498,98.6,5,
Honda,2013,51637,Diesel,Manual,First,25.8,1498,98.6,5,
Honda,2015,63000,Diesel,Manual,First,25.8,1498,98.6,5,
Honda,2013,75000,Diesel,Manual,First,25.8,1498,98.6,5,
Honda,2016,108000,Diesel,Manual,First,25.8,1498,98.6,5,
Honda,2013,81304,Diesel,Manual,First,25.8,1498,98.6,5,
Honda,2013,38568,Diesel,Manual,First,25.8,1498,98.6,5,
Ford,2017,95802,Diesel,Manual,Second,25.83,1498,99,5,4.55
Ford,2015,1001,Diesel,Manual,First,25.83,1498,99,5,7.55
Ford,2016,72566,Diesel,Manual,First,25.83,1498,99,5,5.29
Ford,2016,71000,Diesel,Manual,First,25.83,1498,99,5,5.1
Ford,2016,100000,Diesel,Manual,First,25.83,1498,99,5,5.1
Ford,2016,70000,Diesel,Manual,First,25.83,1498,99,5,4.6
Ford,2015,45000,Diesel,Manual,First,25.83,1498,99,5,5.5
Ford,2015,4311,Diesel,Manual,First,25.83,1498,99,5,4.8
Ford,2017,36154,Diesel,Manual,Second,25.83,1498,99,5,6.41
Ford,2016,37294,Diesel,Manual,First,25.83,1498,99,5,5.75
Ford,2016,115000,Diesel,Manual,First,25.83,1498,99,5,4.5
Ford,2016,33554,Diesel,Manual,First,25.83,1498,99,5,6.22
Honda,2015,42831,Diesel,Manual,First,26,1498,98.6,5,7.11
Honda,2016,60805,Diesel,Manual,First,26,1498,98.6,5,8.07
Honda,2018,45555,Diesel,Manual,First,26,1498,98.6,5,11.73
Honda,2014,66000,Diesel,Manual,First,26,1498,98.6,5,5.7
Honda,2016,24337,Diesel,Manual,First,26,1498,98.6,5,8.18
Honda,2017,73003,Diesel,Manual,First,26,1498,98.6,5,7.75
Honda,2014,36000,Diesel,Manual,First,26,1498,98.6,5,5
Honda,2014,65000,Diesel,Manual,First,26,1498,98.6,5,6.99
Honda,2015,33000,Diesel,Manual,First,26,1498,98.6,5,7
Honda,2016,55700,Diesel,Manual,First,26,1498,98.6,5,7.52
Honda,2014,40000,Diesel,Manual,First,26,1498,98.6,5,4.45
Honda,2015,77000,Diesel,Manual,First,26,1498,98.6,5,6.98
Honda,2014,25000,Diesel,Manual,First,26,1498,98.6,5,6.15
Honda,2016,67000,Diesel,Manual,First,26,1498,98.6,5,7.25
Honda,2014,90000,Diesel,Manual,First,26,1498,98.6,5,6.75
Honda,2014,75000,Diesel,Manual,First,26,1498,98.6,5,6
Honda,2015,78233,Diesel,Manual,First,26,1498,98.6,5,6.6
Honda,2014,26000,Diesel,Manual,First,26,1498,98.6,5,5.5
Honda,2014,45000,Diesel,Manual,First,26,1498,98.6,5,4.75
Honda,2014,66500,Diesel,Manual,First,26,1498,98.6,5,5.7
Honda,2015,65000,Diesel,Manual,First,26,1498,98.6,5,5.95
Honda,2014,56002,Diesel,Manual,First,26,1498,98.6,5,6.1
Honda,2015,64465,Diesel,Manual,First,26,1498,98.6,5,6.22
Honda,2017,37000,Diesel,Manual,First,26,1498,98.6,5,11
Honda,2016,84580,Diesel,Manual,First,26,1498,98.6,5,6.83
Honda,2016,53000,Diesel,Manual,First,26,1498,98.6,5,9.75
Honda,2017,65792,Diesel,Manual,First,26,1498,98.6,5,8.11
Honda,2014,66346,Diesel,Manual,First,26,1498,98.6,5,
Honda,2017,48184,Diesel,Manual,First,26,1498,98.6,5,
Honda,2014,107000,Diesel,Manual,First,26,1498,98.6,5,
Honda,2014,36390,Diesel,Manual,First,26,1498,98.6,5,
Honda,2017,13000,Diesel,Manual,First,26,1498,98.6,5,
Honda,2016,61000,Diesel,Manual,First,26,1498,98.6,5,
Honda,2017,13000,Diesel,Manual,First,26,1498,98.6,5,
Honda,2016,72566,Diesel,Manual,First,26,1498,98.6,5,
Ford,2017,30279,Diesel,Manual,First,26.1,1498,99,5,7.29
Ford,2015,2800,Diesel,Manual,First,26.1,1498,99,5,8.41
Ford,2018,17000,Diesel,Manual,First,26.1,1498,99,5,5.65
Ford,2017,60048,Diesel,Manual,First,26.1,1498,99,5,6
Maruti,2012,72000,LPG,Manual,First,26.2,998,58.2,5,2.85
Maruti,2015,70000,CNG,Manual,First,26.2,998,58.2,5,3.65
Maruti,2012,90400,CNG,Manual,First,26.2,998,58.2,5,2.9
Maruti,2012,92000,CNG,Manual,Second,26.2,998,58.2,5,3
Maruti,2014,41000,CNG,Manual,First,26.2,998,58.2,5,3.5
Maruti,2012,72389,LPG,Manual,First,26.2,998,58.2,5,3.2
Maruti,2012,72000,CNG,Manual,First,26.2,998,58.2,5,2.25
Maruti,2010,70000,LPG,Manual,First,26.2,998,58.2,5,2.27
Maruti,2017,62691,Diesel,Manual,First,26.21,1248,88.5,5,7.5
Maruti,2018,68737,Diesel,Manual,First,26.21,1248,88.5,5,9.32
Maruti,2015,62144,Diesel,Manual,Second,26.21,1248,88.5,5,5.75
Maruti,2016,84085,Diesel,Manual,First,26.21,1248,88.5,5,6.9
Maruti,2015,65218,Diesel,Manual,First,26.21,1248,88.5,5,7.4
Maruti,2015,46166,Diesel,Manual,Second,26.21,1248,88.5,5,5.5
Maruti,2015,90000,Diesel,Manual,First,26.21,1248,88.5,5,6.5
Maruti,2016,29000,Diesel,Manual,First,26.21,1248,88.5,5,8.75
Maruti,2015,47883,Diesel,Manual,Second,26.21,1248,88.5,5,7.4
Maruti,2015,24000,Diesel,Manual,First,26.21,1248,88.5,5,
Maruti,2015,92000,Diesel,Manual,First,26.21,1248,88.5,5,
Maruti,2008,42496,CNG,Manual,First,26.3,998,67.1,5,1.4
Maruti,2011,76000,CNG,Manual,First,26.3,998,67.1,5,2
